X_Start,Y_Start,X_End,Y_end,Z,Power,meanLineIntensity,medianLineIntensity,varLineIntensity,meanNumPixels15,meanNumPixels30,meanNumPixels60,meanNumPixels90,meanNumPixels120,meanNumPixels150,meanNumPixels180,medianNumPixels15,medianumPixels30,medianNumPixels60,medianNumPixels90,medianNumPixels120,medianNumPixels150,medianNumPixels180,varNumPixels15,varNumPixels30,varNumPixels60,varNumPixels90,varNumPixels120,varNumPixels150,varNumPixels180,medianMLength15,medianMLength30,medianMLength60,medianMLength90,medianMLength120,medianMLength150,medianMLength180,varMLength15,varMLength30,varMLength60,varMLength90,varMLength120,varMLength150,varMLength180,medianMWidth15,medianMWidth30,medianMWidth60,medianMWidth90,medianMWidth120,medianMWidth150,medianMWidth180,varMWidth15,varMWidth30,varMWidth60,varMWidth90,varMWidth120,varMWidth150,varMWidth180,Overhang,Wall
0,2.6,1.5,2.6,1.35,166,2292225.04347826,2295151,2831645513.10102,8725.36231884058,2999.55072463768,1490.05797101449,959.246376811594,733.565217391304,607.869565217391,523.608695652174,8602,2852,1435,939,731,615,517,491686.293265132,164926.16283035,31877.1436487639,10178.5119352089,4958.36700767263,2619.23273657289,2249.24168797954,84,73,50,34,28,26,24,364.747229326513,277.656436487638,42.1935208866155,5.69096334185848,3.38533674339301,1.67391304347826,1.1462063086104,49,44,38,34,30,27,25,14.9474120082816,14.920082815735,21.5546583850932,22.5879917184265,23.3343685300207,12.9997929606625,13.2258799171843,0,0
0,2.65,1.5,2.65,1.35,173,2283766.49275362,2282817,4501287027.13598,8522.53623188406,2704.30434782609,1357.69565217391,930.811594202899,732.521739130435,616.31884057971,537.942028985507,8579,2721,1348,928,754,637,537,516570.134697357,59565.0383631714,20704.5383631714,19716.5080988917,14100.7826086957,10543.2203751066,8487.76129582268,87,74,48,34,29,26,24,366.959079283888,224.869991474851,26.1295822676897,11.0848252344416,6.78303495311168,4.45950554134697,4.37468030690537,51,45,39,33,30,27,25.5,19.5869565217391,7.76004140786749,17.2590062111801,20.9846790890269,18.3314699792961,18.6271221532091,16.188198757764,0,0
0,2.7,1.5,2.7,1.35,173,2138380.05797101,2147484,5988486665.34953,7637.33333333333,2103.1884057971,1052.11594202899,712.420289855072,558.217391304348,465.347826086957,398.985507246377,7613,2088,1028,720,556,459,386,351473.019607843,31051.0080988917,17586.0451832907,12022.3354646206,8790.84910485933,7069.37723785166,5785.72037510656,87,65,44,32,27,24,22,80.7536231884058,44.5831202046036,35.6142369991475,15.0831202046036,6.53878942881501,4.13469735720375,3.57459505541347,49.5,42,31,26,22.5,21,20,5.06190476190476,17.8086956521739,29.7730848861284,35.9619047619048,33.512215320911,30.3527950310559,26.9763975155279,0,0
0,2.75,1.5,2.75,1.35,173,2149796.23188406,2128432,8575572453.18073,7474.31884057971,1737.11594202899,860.420289855072,612.173913043478,493.855072463768,421.710144927536,370.130434782609,7406,1714,858,582,455,386,341,530469.36743393,40622.3098891731,9195.6589940324,8580.20460358056,7276.47868712703,6202.29710144927,5242.49744245524,86,65,43,32,27,25,23,60.113810741688,26.308610400682,14.9531116794544,9.65899403239557,8.63469735720375,7.10400682011935,7.11423699914748,50,35,25,22,20,19,18,11.5455486542443,15.9968944099379,3.24554865424431,3.26625258799172,3.57018633540373,3.58612836438923,3.78985507246377,0,0
0,2.8,1.5,2.8,1.35,173,2152212.23188406,2138810,11480972640.8572,7726.17391304348,1715.13043478261,841.68115942029,607.594202898551,490.101449275362,418.246376811594,367.478260869565,7553,1642,808,582,463,398,353,1156319.26342711,94309.3503836317,24559.0144927536,9994.56820119352,5778.12190963342,4447.01193520887,3435.84143222506,74,60,42,33,28,26,23,173.959505541347,114.650042625746,43.8917306052856,11.8746803069054,9.54347826086957,8.49616368286445,5.56308610400682,49.5,37.5,24,21,19.5,18,18,14.1954451345756,33.3590062111801,5.14886128364389,4.38178053830228,3.10062111801242,3.1064182194617,3.10144927536232,0,0
0,2.85,1.5,2.85,1.35,173,2158270.27536232,2152042,2994527514.73188,8119.66666666667,1771.31884057971,814.753623188406,590.333333333333,484.086956521739,416.985507246377,368.376811594203,8028,1767,809,590,481,416,367,534019.666666667,33697.7497868713,3694.39428815004,1526.99019607843,1289.28644501279,1195.69096334186,1049.70886615516,83,64,40,31,27,25,23,132.813725490196,113.479539641944,14.2523444160273,3.74339300937766,2.35294117647059,1.81116794543905,1.692242114237,51,37.5,24,21,20,19,18,4.34699792960663,16.2619047619048,2.62525879917184,1.7648033126294,1.41697722567288,0.953416149068323,0.984679089026915,0,0
0,2.9,1.5,2.9,1.35,161,2194948.02898551,2189166,3383985933.94032,8918.02898550725,2334.05797101449,1004.01449275362,703.985507246377,562.797101449275,473.797101449275,410.115942028986,8714,1964,946,679,542,455,399,1362282.14620631,413982.790707587,23847.9556692242,6976.72037510656,3707.45822676897,2354.22293265132,1563.60400682012,78,64,41,32,28,25,24,314.499147485081,171.408354646206,25.6176470588235,10.268968456948,7.13554987212276,5.07800511508951,3.80605285592498,53,45,27,24,22,20,19,13.3614906832298,44.3604554865424,10.3165631469979,4.67494824016563,2.94327122153209,2.32380952380952,1.26728778467909,0,0
0,2.95,1.5,2.95,1.35,161,2227309.01449275,2225127,3533385106.74979,8942.71014492754,2539.42028985507,1094.10144927536,714.347826086957,570.695652173913,481.826086956522,420.942028985507,8912,2436,1101,669,538,454,405,593919.620630861,189328.306052856,16959.1807331628,8314.78900255754,5506.06777493606,3473.52813299233,2223.79070758738,81,68,45,33,29,26,24,319.558823529412,161.637254901961,23.8657289002557,4.82011935208866,3.48635976129582,1.81329923273657,1.92455242966752,51,40,26,23,21,20,19,13.8809523809524,34.3447204968944,1.5695652173913,1.06335403726708,0.944099378881987,0.841614906832298,0.658592132505176,0,0
0,3,1.5,3,1.35,161,2270532.88405797,2267439,2796580883.42754,8726.50724637681,2467.97101449275,1228.49275362319,848.550724637681,667.173913043478,557.826086956522,483.565217391304,8248,2491,1223,810,644,548,479,1532268.37127025,345828.322676897,35683.6653878943,10561.0745950554,4737.99872122762,3149.70460358056,2218.48465473146,87,72,49,38,32,28,26,490.73273657289,268.315856777494,48.3699914748508,17.5464620630861,7.12958226768969,3.65515771526002,2.86104006820119,55,39,28.5,25,23.5,22,21,13.7244306418219,52.356314699793,28.2155279503106,17.972049689441,12.3604554865424,9.21511387163561,7.9991718426501,0,0
0,3.05,1.5,3.05,1.35,161,2220511.79710145,2212566,3738097800.95823,7766.44927536232,2134.24637681159,1071.50724637681,763.623188405797,610.985507246377,518.231884057971,453.159420289855,7725,2115,1047,775,614,512,442,481873.10400682,26873.6884057971,13655.1359761296,4658.12063086104,2266.36743393009,1899.44543904518,1832.10656436488,98,74,43,34,29,26,24,81.4441602728048,33.7382779198636,23.1027280477408,11.5485933503836,7.40664961636829,4.93734015345269,5.62063086104007,48,36,28,25,23,21,20,15.1894409937888,9.01884057971015,2.74616977225673,1.88074534161491,1.99254658385093,1.67308488612836,1.93395445134576,0,0
0,3.1,1.5,3.1,1.35,161,2139166.7826087,2122604,4283760299.73146,6982.75362318841,1831.17391304348,954.565217391304,700.884057971014,569.63768115942,488.782608695652,429.782608695652,6972,1786,942,689,553,475,415,400991.423699915,39954.6163682864,8659.51406649616,4776.19224211424,2951.99914748508,2260.81969309463,2013.46675191816,83,66,41,32,28,25,24,65.4377664109122,34.0856777493606,12.8405797101449,10.0157715260017,7.04134697357204,5.80861040068201,5.6074168797954,46,35,27.5,24,22,21,20,27.8020703933747,19.6084886128364,5.00393374741201,3.08260869565217,2.67929606625259,2.10351966873706,2.19544513457557,0,0
0,3.15,1.5,3.15,1.35,172,2159830.05797101,2164076,4682016846.64365,7503.08695652174,1947.88405797101,993.826086956522,729.579710144928,592.347826086957,503.072463768116,438.666666666667,7428,1777,929,691,556,469,414,614295.345268542,119617.515771526,33537.1163682864,15410.8648763853,9060.49488491049,5894.42114236999,3655.78431372549,82,65,41,32,28,25,23,196.557971014493,130.247229326513,52.7229326513214,19.3559249786871,12.4411764705882,8.09761295822677,6.33930093776641,50,36,27,25,23,21,20,22.7113871635611,12.4490683229814,9.34906832298137,5.81138716356108,4.72898550724638,4.73478260869565,4.73312629399586,0,0
0,3.2,1.5,3.2,1.35,172,2242216.24637681,2173780,33079240698.0708,8423.44927536232,2185.89855072464,1053.92753623188,791.710144927536,650.884057971014,556.652173913043,486.869565217391,8122,2139,1055,694,565,483,427,1611277.57459506,53097.7101449275,23369.1270247229,23498.0323955669,19146.3687127025,15879.141943734,13696.1445012788,87,76,44,34,29,26,24,430.908354646206,270.458226768968,23.2152600170503,20.6176470588235,20.2416879795396,17.0196078431373,15.2612958226769,49,36,27,24,23,21,20,14.5142857142857,18.3238095238095,7.19689440993789,7.69772256728778,7.91718426501035,5.91076604554866,5.04016563146998,0,0
0,3.25,1.5,3.25,1.35,172,2238302.56521739,2233022,3064990046.42583,8915.21739130435,2382.49275362319,1087.97101449275,779.260869565217,626.666666666667,528.884057971014,462.072463768116,8928,2416,1091,770,623,523,457,336543.466751918,46315.9006820119,4011.52855924979,2446.93094629156,2126.78431372549,1662.95694799659,1477.68584825234,84,73,46,36,30,27,25,651.6726342711,407.849531116795,19.2497868712702,6.72037510656436,4.67945439045183,3.45822676896846,3.09633418584825,52,41,28,25,23,21,20,16.6260869565217,28.8614906832298,6.04057971014493,3.71863354037267,2.98467908902691,1.45776397515528,1.04120082815735,0,0
0,3.3,1.5,3.3,1.35,172,2331507.34782609,2330325,6309947529.40665,8644.84057971014,2878.98550724638,1430.65217391304,973.289855072464,771.840579710145,648.666666666667,566.028985507246,8506,2688,1382,953,761,642,560,1306768.34185848,415456.92625746,55456.7007672634,11334.1500426257,5168.81244671782,3272.96078431373,2578.32267689685,94,77,53,41,35,31,28,480.592497868713,437.23273657289,128.851662404092,33.1615515771526,10.1142369991475,6.80861040068201,5.54901960784314,53,42,30,26,24,22,21,26.2238095238095,36.9556935817805,6.6824016563147,4.36356107660455,3.67060041407867,2.84554865424431,2.43975155279503,0,0
0,3.35,1.5,3.35,1.35,172,2320035.62318841,2316852,3587622817.09122,8785.07246376812,3080.73913043478,1552.17391304348,1053.84057971014,830.652173913043,696.898550724638,601.31884057971,8772,3045,1527,1060,835,705,612,881002.009377664,244170.901534527,30706.8222506394,13486.2830349531,8675.78900255755,6665.09249786871,5885.30861040068,122,97,60,42,35,32,29,368.538789428815,432.705029838022,83.2907075873828,27.6807331628304,18.3942881500426,11.2242114236999,9.62958226768968,51,36,30,27,26,24,23,28.944099378882,27.2331262939958,4.13167701863354,3.39627329192547,3.13540372670807,3.10579710144927,2.78033126293996,0,0
