X_Start,Y_Start,X_End,Y_end,Z,Power,meanLineIntensity,medianLineIntensity,varLineIntensity,meanNumPixels15,meanNumPixels30,meanNumPixels60,meanNumPixels90,meanNumPixels120,meanNumPixels150,meanNumPixels180,medianNumPixels15,medianumPixels30,medianNumPixels60,medianNumPixels90,medianNumPixels120,medianNumPixels150,medianNumPixels180,varNumPixels15,varNumPixels30,varNumPixels60,varNumPixels90,varNumPixels120,varNumPixels150,varNumPixels180,medianMLength15,medianMLength30,medianMLength60,medianMLength90,medianMLength120,medianMLength150,medianMLength180,varMLength15,varMLength30,varMLength60,varMLength90,varMLength120,varMLength150,varMLength180,medianMWidth15,medianMWidth30,medianMWidth60,medianMWidth90,medianMWidth120,medianMWidth150,medianMWidth180,varMWidth15,varMWidth30,varMWidth60,varMWidth90,varMWidth120,varMWidth150,varMWidth180,Overhang,Wall,d_edge_left,d_edge_right,d_over_left,d_over_right,d_col,d_over_z,NoLines,prev_Wall,prev_Overhang,prev_NoLines,prev_Power,prev_d_edge_right,prev_d_edge_left,prev_d_over_left,prev_d_over_right,prev_d_col,prev_d_over_z
0,1.8,1.5,1.8,1.0,174,1951952.92753623,1948375.0,5806975138.0682,6316.26086956522,1565.47826086957,776.275362318841,539.434782608696,419.057971014493,349.884057971014,301.942028985507,6334.0,1414.0,757.0,547.0,429.0,355.0,308.0,1635910.16624041,234344.459079284,15076.1436487639,4594.16112531969,3141.64364876385,2783.16283034953,2683.02600170503,59.0,50.0,34.0,27.0,23.0,21,20.0,201.79326513214,92.1713554987212,14.9211423699915,6.04774083546462,6.13682864450128,5.74467178175618,6.57331628303495,43.0,30.0,24.0,21.0,18.0,17.0,16.0,20.8797101449275,18.3165631469979,10.6575569358178,9.48674948240166,8.84492753623188,8.29834368530021,9.11987577639751,0,1,0.050000000000000044,0.1499999999999999,3.35,3.35,0.0,1.7,36.0,1.0,0.0,26.0,130.0,0.050000000000000044,0.25,3.35,3.35,0.0,1.7
0,1.85,1.5,1.85,1.0,173,2227565.71014493,2241020.0,9752589121.62063,10747.652173913,3076.60869565217,1189.1884057971,783.36231884058,599.04347826087,490.608695652174,421.434782608696,10471.0,3021.0,1133.0,729.0,566.0,475.0,414.0,4293905.96547315,1276246.71227621,97798.2728047741,31738.8520886616,13143.0421994885,4665.59462915601,1909.66112531969,84.0,66.0,39.0,32.0,28.0,25,24.0,175.091219096334,126.404092071611,77.0677749360614,31.0157715260017,13.6858482523444,8.48508098891731,8.40409207161125,51.0,43.0,30.0,25.0,23.0,21.0,20.0,4.9832298136646,11.088198757764,24.2484472049689,15.7846790890269,9.43871635610766,6.44492753623188,5.55465838509317,0,1,0.10000000000000009,0.09999999999999987,3.35,3.35,0.0,1.7,37.0,1.0,0.0,36.0,174.0,0.1499999999999999,0.050000000000000044,3.35,3.35,0.0,1.7
0,1.9,1.5,1.9,1.0,168,2157476.08695652,2160073.0,7079888341.22762,7752.69565217391,2320.28985507246,1174.65217391304,831.594202898551,655.695652173913,552.826086956522,483.101449275362,7521.0,2308.0,1136.0,803.0,629.0,527.0,465.0,2259940.15601023,306569.150042626,24479.141943734,9850.53878942881,6271.09718670077,4791.11636828645,3988.62190963342,94.0,77.0,48.0,36.0,31.0,27,25.0,228.173913043478,242.504262574595,22.3674339300938,7.88150042625746,4.54901960784314,2.8618925831202,2.40153452685422,55.0,42.0,31.5,27.0,24.5,23.0,22.0,26.8604554865424,26.7130434782609,17.0246376811594,19.5447204968944,19.5695652173913,19.2010351966874,18.6925465838509,0,1,0.1499999999999999,0.050000000000000044,3.35,3.35,0.0,1.7,37.99999999999999,1.0,0.0,37.0,173.0,0.09999999999999987,0.10000000000000009,3.35,3.35,0.0,1.7
0,2.15,1.5,2.15,1.0,121,1940751.01449275,1909091.0,30826758264.5733,6111.94202898551,1609.31884057971,956.971014492754,714.231884057971,565.623188405797,462.95652173913,388.95652173913,5926.0,1849.0,1071.0,713.0,523.0,398.0,310.0,2791751.55541347,449616.690963342,202821.999147485,131967.886615516,92187.1794543904,69055.2480818414,53700.0127877238,67.0,49.0,35.0,30.0,26.0,21,18.0,118.455669224211,89.1589940323956,103.038789428815,85.6001705029838,82.2676896845695,74.4501278772378,73.8520886615516,44.5,34.0,27.0,23.0,20.5,17.0,15.5,54.7461697722567,50.4821946169772,42.5981366459627,34.8325051759834,29.6275362318841,28.1730848861284,27.4774327122153,0,0,0.05,1.25,3.35,3.35,0.0,1.7,42.99999999999999,1.0,0.0,37.99999999999999,168.0,0.050000000000000044,0.1499999999999999,3.35,3.35,0.0,1.7
0,2.2,1.5,2.2,1.0,190,2319459.63768116,2320084.0,8861272140.52856,12196.7536231884,3778.14492753623,1594.71014492754,1038.53623188406,770.115942028986,615.434782608696,513.333333333333,12178.0,3721.0,1486.0,989.0,753.0,594.0,496.0,3185495.1884058,607034.655157715,129348.620630861,31786.1641091219,9366.80988917306,5389.80818414322,4093.16666666667,99.0,71.0,47.0,37.0,32.0,28,26.0,92.0669224211424,84.4850809889173,30.2971014492754,15.2395566922421,16.6751918158568,16.1432225063939,12.5771526001705,54.0,47.0,36.0,26.0,23.0,22.0,21.0,9.39979296066252,22.4316770186335,26.4780538302277,25.4006211180124,21.3459627329193,15.888198757764,15.8809523809524,0,0,0.10000000000000009,1.1999999999999997,3.35,3.35,0.0,1.7,44.0,0.0,0.0,42.99999999999999,121.0,1.25,0.05,3.35,3.35,0.0,1.7
0,2.25,1.5,2.25,1.0,146,2049641.20289855,1994387.0,36326177971.3406,8410.71014492754,2740.60869565217,1058.63768115942,612.304347826087,458.072463768116,378.333333333333,326.246376811594,6990.0,1918.0,856.0,565.0,441.0,370.0,318.0,16707454.6500426,6020662.50639386,593689.146206309,37358.7442455243,11364.92114237,6548.90196078431,4537.92369991475,72.0,54.0,34.0,27.0,23.0,21,19.0,276.109974424552,176.496589940324,82.4863597612958,35.5093776641091,23.7446717817562,18.3503836317136,16.3452685421995,49.0,37.0,26.0,21.0,19.0,18.0,17.0,15.7937888198758,30.1343685300207,35.8766045548654,31.1751552795031,23.0577639751553,20.1012422360248,16.1459627329193,0,0,0.1499999999999999,1.15,3.35,3.35,0.0,1.7,45.0,0.0,0.0,44.0,190.0,1.1999999999999997,0.10000000000000009,3.35,3.35,0.0,1.7
0,2.3,1.5,2.3,1.0,171,2233447.53623188,2180296.0,26588488131.8406,8812.27536231884,2657.82608695652,1415.95652173913,1069.46376811594,846.072463768116,643.246376811594,498.739130434783,8273.0,2375.0,1405.0,1024.0,798.0,552.0,437.0,3348257.32011935,822480.616368286,294967.336317135,187235.693520887,114695.715260017,49349.8648763853,21387.3427109974,80.0,67.0,41.0,33.0,29.0,26,24.0,212.651321398124,166.596334185848,33.420716112532,32.2536231884058,32.3393009377664,30.3917306052856,22.5745950554135,52.0,40.0,27.0,23.0,21.0,20.0,19.0,26.3455486542443,52.5360248447205,15.2455486542443,13.8925465838509,12.8853002070393,10.6426501035197,9.96356107660455,0,0,0.19999999999999973,1.1,3.35,3.35,0.0,1.7,45.99999999999999,0.0,0.0,45.0,146.0,1.15,0.1499999999999999,3.35,3.35,0.0,1.7
0,2.35,1.5,2.35,1.0,190,2351840.88405797,2349062.0,7667474603.72165,9319.17391304348,3537.78260869565,1729.17391304348,1246.24637681159,975.608695652174,801.333333333333,674.333333333333,9246.0,3452.0,1625.0,1228.0,982.0,822.0,675.0,1088144.61636829,394265.260869565,153719.792838875,50029.9531116795,22812.7122762148,13626.2549019608,9783.10784313726,106.0,86.0,52.0,41.0,34.0,31,28.0,260.033674339301,197.150042625746,34.8393009377664,15.2536231884058,13.9313725490196,15.1628303495311,15.5856777493606,54.5,43.5,33.5,30.0,28.0,26.0,24.0,28.9068322981366,70.6252587991718,53.2093167701863,35.3376811594203,28.1498964803313,19.0412008281574,15.0229813664596,0,0,0.25,1.0499999999999998,3.35,3.35,0.0,1.7,47.0,0.0,0.0,45.99999999999999,171.0,1.1,0.19999999999999973,3.35,3.35,0.0,1.7
0,2.4,1.5,2.4,1.0,123,1928655.20289855,1923995.0,3025179050.69352,6535.28985507246,2051.26086956522,1003.27536231884,637.275362318841,464.072463768116,363.95652173913,305.869565217391,6485.0,2091.0,995.0,619.0,448.0,354.0,302.0,866474.914748508,102525.813299233,8467.20247229327,4246.3789428815,3325.09761295823,2708.92455242967,2012.58567774936,74.0,56.0,31.0,25.0,22.0,19,17.0,171.280477408355,79.2612958226769,12.694799658994,5.5383631713555,4.00809889173061,3.03580562659846,1.63469735720375,44.0,35.0,28.0,25.0,23.0,20.5,19.0,27.8517598343685,17.9679089026915,6.24761904761905,4.47639751552795,5.60269151138716,6.07225672877847,6.12753623188406,0,0,0.2999999999999998,1.0,3.35,3.35,0.0,1.7,47.99999999999999,0.0,0.0,47.0,190.0,1.0499999999999998,0.25,3.35,3.35,0.0,1.7
0,2.45,1.5,2.45,1.0,181,2256065.37681159,2267358.0,4438170766.47357,8467.60869565217,2971.5652173913,1443.95652173913,973.072463768116,779.666666666667,657.188405797101,572.695652173913,8261.0,3011.0,1437.0,970.0,770.0,652.0,564.0,1743778.65345269,164724.367007673,20628.3657289003,9057.24467178176,5489.78431372549,3511.56692242114,2731.62659846547,85.0,75.0,48.0,35.0,30.0,27,25.0,356.364876385337,283.974850809889,56.0869565217391,9.5080988917306,7.59462915601023,5.80605285592498,5.72549019607843,49.0,43.0,35.0,31.0,28.0,26.0,24.0,18.8853002070393,16.4556935817805,9.10062111801242,6.10124223602485,5.17929606625259,6.89523809523809,6.13581780538302,0,0,0.3500000000000001,0.9499999999999997,3.35,3.35,0.0,1.7,49.0,0.0,0.0,47.99999999999999,123.0,1.0,0.2999999999999998,3.35,3.35,0.0,1.7
0,2.5,1.5,2.5,1.0,173,2210877.95652174,2220286.0,8196636933.24808,8031.59420289855,2863.66666666667,1465.89855072464,1014.05797101449,801.63768115942,668.376811594203,575.115942028986,8028.0,2687.0,1441.0,974.0,790.0,647.0,560.0,1754041.74467178,507768.696078431,36416.0336743393,14089.1436487639,9920.64620630861,7284.9147485081,5223.75106564365,83.0,71.0,45.0,34.0,30.0,26,24.0,602.783034953112,570.616794543904,41.2446717817562,17.194799658994,12.1445012787724,11.2864450127877,9.8772378516624,47.0,44.0,38.0,32.0,29.0,26.0,24.0,29.7434782608696,12.7836438923395,14.1068322981366,15.28033126294,14.083850931677,12.3662525879917,11.0360248447205,0,0,0.3999999999999999,0.8999999999999999,3.35,3.35,0.0,1.7,50.0,0.0,0.0,49.0,181.0,0.9499999999999997,0.3500000000000001,3.35,3.35,0.0,1.7
0,2.55,1.5,2.55,1.0,162,2161180.91304348,2165815.0,5318744916.22762,7985.63768115942,2655.55072463768,1345.5652173913,909.275362318841,714.275362318841,604.217391304348,525.782608695652,7864.0,2647.0,1335.0,895.0,710.0,594.0,512.0,1082858.35208866,95831.4275362319,32613.5140664962,26637.3495311168,17012.5554134697,11650.6726342711,8591.99616368286,96.0,68.0,42.0,33.0,28.0,26,24.0,27.9901960784314,106.184569479966,24.6653878942881,10.5127877237852,5.95822676896846,5.72762148337596,5.13938618925831,50.0,45.0,38.0,34.0,29.0,25.0,23.0,9.73685300207039,3.35175983436853,21.9894409937888,34.8300207039337,38.0788819875776,38.015734989648,33.5619047619048,0,0,0.44999999999999973,0.8500000000000001,3.35,3.35,0.0,1.7,50.99999999999999,0.0,0.0,50.0,173.0,0.8999999999999999,0.3999999999999999,3.35,3.35,0.0,1.7
0,2.6,1.5,2.6,1.0,156,2004166.89855072,2002779.0,3959001246.3572,6862.79710144928,1944.26086956522,1016.15942028986,680.797101449275,524.04347826087,426.884057971014,360.463768115942,6673.0,1867.0,916.0,622.0,469.0,375.0,319.0,880333.164109122,99374.4015345269,40793.694799659,22293.6346973572,15345.5127877238,10977.5745950554,7919.42881500426,76.0,61.0,40.0,31.0,26.0,22,20.0,101.597612958227,60.4923273657289,34.1564364876385,19.9590792838875,12.8559249786871,11.2983802216539,6.83290707587383,45.0,33.5,27.5,24.5,22.5,19.5,18.0,21.503933747412,34.4049689440994,22.3113871635611,20.9418219461698,22.9360248447205,22.5012422360248,20.6296066252588,0,0,0.5,0.7999999999999998,3.35,3.35,0.0,1.7,52.0,0.0,0.0,50.99999999999999,162.0,0.8500000000000001,0.44999999999999973,3.35,3.35,0.0,1.7
0,2.65,1.5,2.65,1.0,124,1782678.88405797,1777670.0,2680613932.57459,4396.28985507246,714.173913043478,396.521739130435,296.579710144928,240.478260869565,202.202898550725,175.884057971014,4043.0,675.0,379.0,287.0,233.0,194.0,168.0,747330.561807332,16870.7340153453,3949.10613810742,2633.24722932651,1813.87084398977,1378.04646206309,1150.89812446718,54.0,37.0,23.0,19.0,17.0,15,14.0,28.7510656436488,10.0588235294118,3.82779198635976,3.22549019607843,1.91091219096334,1.71483375959079,1.30221653878943,30.0,23.0,19.0,17.0,16.0,15.0,14.0,26.8664596273292,16.0391304347826,5.91718426501035,6.17826086956522,6.31076604554865,5.88074534161491,4.47225672877847,0,0,0.5499999999999998,0.75,3.35,3.35,0.0,1.7,52.99999999999999,0.0,0.0,52.0,156.0,0.7999999999999998,0.5,3.35,3.35,0.0,1.7
0,2.7,1.5,2.7,1.0,165,1920235.42028985,1913390.0,5141220336.98252,5901.52173913043,1243.05797101449,653.391304347826,470.739130434783,379.072463768116,320.63768115942,280.04347826087,5869.0,1243.0,645.0,471.0,382.0,320.0,274.0,973645.988491049,53457.1730605285,7729.62404092072,3160.69565217391,2299.36231884058,1748.46973572037,1477.27749360614,78.0,55.0,36.0,29.0,25.0,22,20.0,50.1598465473146,10.6074168797954,6.3226768968457,2.53239556692242,3.15515771526002,3.71014492753623,3.74936061381074,46.0,29.5,22.0,20.0,18.0,17.0,16.0,47.1861283643892,36.772049689441,10.5879917184265,4.60062111801242,2.68509316770186,1.551966873706,1.34906832298137,0,0,0.6000000000000001,0.6999999999999997,3.35,3.35,0.0,1.7,54.0,0.0,0.0,52.99999999999999,124.0,0.75,0.5499999999999998,3.35,3.35,0.0,1.7
0,2.75,1.5,2.75,1.0,168,1911171.31884058,1900801.0,3733041241.7792,5624.47826086957,1074.42028985507,579.869565217391,425.68115942029,348.101449275362,298.173913043478,262.724637681159,5711.0,1060.0,573.0,412.0,337.0,285.0,253.0,812932.81202046,9523.04134697357,2086.43861892583,1318.45566922421,1045.85720375107,906.557544757033,789.820119352089,66.0,52.0,34.0,27.0,23.0,21,19.0,78.2728047740836,24.2446717817562,8.29283887468031,2.70886615515771,1.61381074168798,1.43776641091219,1.21781756180733,42.0,26.0,21.0,18.0,17.0,16.0,15.0,18.4505175983437,8.21863354037267,2.72236024844721,1.66376811594203,1.36645962732919,1.30207039337474,1.29192546583851,0,0,0.6499999999999999,0.6499999999999999,3.35,3.35,0.0,1.7,55.0,0.0,0.0,54.0,165.0,0.6999999999999997,0.6000000000000001,3.35,3.35,0.0,1.7
0,2.8,1.5,2.8,1.0,169,1949216.5942029,1939713.0,7203329751.59761,6376.76811594203,1136.63768115942,571.31884057971,435.652173913043,362.855072463768,313.173913043478,277.579710144928,6239.0,1079.0,554.0,426.0,355.0,308.0,272.0,1423156.53367434,39177.6462063086,3891.8968456948,2647.99488491049,1928.3316283035,1465.11636828644,1252.1589940324,69.0,53.0,33.0,27.0,24.0,22,20.0,140.704603580563,56.2024722932651,7.83631713554987,2.70502983802217,2.23188405797101,1.96035805626598,1.60102301790281,45.0,28.0,21.0,19.0,17.0,16.5,16.0,22.0629399585921,27.7285714285714,3.80207039337474,3.01946169772257,2.3,2.14182194616977,2.03333333333333,0,0,0.6999999999999997,0.6000000000000001,3.35,3.35,0.0,1.7,55.99999999999999,0.0,0.0,55.0,168.0,0.6499999999999999,0.6499999999999999,3.35,3.35,0.0,1.7
0,2.85,1.5,2.85,1.0,167,2037977.91304348,2031908.0,2639587546.87468,7093.13043478261,1486.11594202899,718.710144927536,532.057971014493,434.057971014493,372.086956521739,328.826086956522,7229.0,1419.0,715.0,532.0,430.0,367.0,324.0,781899.320971867,65108.1628303495,5408.09121909634,3212.73188405797,2457.99658994032,1974.05115089514,1603.43989769821,76.0,62.0,36.0,29.0,26.0,23,22.0,212.247229326513,85.5421994884911,8.2229326513214,3.60656436487639,2.66112531969309,2.00298380221654,1.93606138107417,49.0,30.5,23.0,20.0,19.0,18.0,17.0,15.4097308488613,26.8879917184265,7.81801242236025,5.99668737060041,5.76583850931677,5.60848861283644,4.77929606625259,0,0,0.75,0.5499999999999998,3.35,3.35,0.0,1.7,57.0,0.0,0.0,55.99999999999999,169.0,0.6000000000000001,0.6999999999999997,3.35,3.35,0.0,1.7
0,2.9,1.5,2.9,1.0,144,1994808.07246377,1993448.0,6622026282.39173,6656.28985507246,1644.10144927536,767.739130434783,522.782608695652,421.202898550725,358.565217391304,315.347826086957,6569.0,1633.0,756.0,518.0,416.0,355.0,313.0,1180018.47357204,26991.9748508099,4812.1074168798,2820.31969309463,2130.84057971014,1810.95524296675,1577.17135549872,81.0,68.0,37.0,29.0,25.0,23,21.0,247.666240409207,122.967178175618,9.34953111679454,3.90409207161125,2.6304347826087,2.68286445012788,2.38235294117647,47.0,30.0,23.0,21.0,19.0,18.0,17.0,41.2331262939959,31.8666666666667,3.87660455486543,3.17929606625259,2.45652173913043,2.3064182194617,2.13581780538302,0,0,0.7999999999999998,0.5,3.35,3.35,0.0,1.7,57.99999999999999,0.0,0.0,57.0,167.0,0.5499999999999998,0.75,3.35,3.35,0.0,1.7
0,2.95,1.5,2.95,1.0,138,2049208.10144928,2053297.0,3339873414.26897,7689.69565217391,2348.91304347826,905.086956521739,570.927536231884,460.405797101449,390.63768115942,343.057971014493,7779.0,2332.0,853.0,569.0,463.0,387.0,338.0,1235440.30306905,30665.0217391304,31113.6393861893,2271.80349531117,1358.06820119352,975.381500426257,817.614236999147,93.0,71.0,38.0,30.0,26.0,23,21.0,293.72378516624,145.841858482523,5.43734015345268,3.32992327365729,2.3618925831202,2.17263427109974,1.79326513213981,42.0,31.0,24.0,21.0,20.0,18.0,17.0,18.0339544513458,9.18612836438923,5.36335403726708,2.84554865424431,2.15320910973085,2.07639751552795,1.73685300207039,0,0,0.8500000000000001,0.44999999999999973,3.35,3.35,0.0,1.7,59.0,0.0,0.0,57.99999999999999,144.0,0.5,0.7999999999999998,3.35,3.35,0.0,1.7
0,3.0,1.5,3.0,1.0,172,2194862.46376812,2170857.0,10687010909.9288,7449.1884057971,2463.57971014493,1249.52173913043,865.333333333333,690.710144927536,584.652173913043,512.086956521739,7313.0,2365.0,1267.0,880.0,689.0,578.0,503.0,1401814.71398124,138282.335464621,21894.8414322251,10695.3137254902,7106.29710144928,5482.23017902813,4533.96291560102,98.0,76.0,47.0,36.0,30.0,28,25.0,120.261295822677,100.143648763853,10.0882352941176,6.29326513213981,5.1611253196931,4.6001705029838,3.68286445012788,50.0,38.0,31.0,28.0,26.0,24.0,23.0,35.0592132505176,26.4780538302277,6.62712215320911,4.93581780538302,3.38385093167702,3.4536231884058,3.43457556935818,0,0,0.8999999999999999,0.3999999999999999,3.35,3.35,0.0,1.7,60.0,0.0,0.0,59.0,138.0,0.44999999999999973,0.8500000000000001,3.35,3.35,0.0,1.7
0,3.05,1.5,3.05,1.0,180,2153651.11594203,2149306.0,5329240276.98636,7110.98550724638,2415.46376811594,1358.39130434783,958.579710144928,750.550724637681,620.260869565217,529.449275362319,7133.0,2481.0,1406.0,996.0,759.0,634.0,537.0,1132247.42625746,206939.987638534,33045.9181585678,12022.0413469736,6382.80988917306,3585.6074168798,1996.54518329071,97.0,83.0,52.0,44.0,37.0,31,26.0,547.162830349531,302.997442455243,91.0473145780051,37.1884057971014,21.5805626598465,14.6359761295823,7.94543904518329,48.0,40.0,32.0,29.0,26.5,24.0,23.0,16.9855072463768,10.1948240165631,4.56915113871636,3.65134575569358,4.651966873706,4.16149068322981,4.10848861283644,0,0,0.9499999999999997,0.3500000000000001,3.35,3.35,0.0,1.7,60.99999999999999,0.0,0.0,60.0,172.0,0.3999999999999999,0.8999999999999999,3.35,3.35,0.0,1.7
0,3.1,1.5,3.1,1.0,184,2176545.0,2122462.0,18194636493.5588,7872.21739130435,2721.89855072464,1451.15942028986,991.449275362319,757.782608695652,619.217391304348,528.985507246377,7603.0,2392.0,1257.0,895.0,709.0,573.0,496.0,2575948.99616368,848058.47485081,196461.283034953,85324.9569479966,39384.0549872123,20297.4079283887,12250.073316283,92.0,71.0,44.0,32.0,28.0,26,23.0,110.973572037511,71.6125319693095,65.2595907928389,19.231884057971,6.51705029838022,3.27365728900256,2.54347826086956,53.0,41.0,32.0,29.0,26.0,24.0,23.0,21.2173913043478,22.9194616977226,28.5623188405797,26.6658385093168,17.7600414078675,12.6302277432712,9.52567287784679,0,0,1.0,0.2999999999999998,3.35,3.35,0.0,1.7,62.0,0.0,0.0,60.99999999999999,180.0,0.3500000000000001,0.9499999999999997,3.35,3.35,0.0,1.7
0,3.15,1.5,3.15,1.0,186,2101741.36231884,2094269.0,4826382217.05797,6685.53623188406,1996.15942028986,1045.01449275362,757.521739130435,612.753623188406,521.739130434783,456.898550724638,6666.0,1914.0,1024.0,740.0,608.0,511.0,445.0,629105.105285592,88758.4300937767,12832.2497868713,5723.78260869565,4845.92369991475,4138.72506393862,3416.85720375107,90.0,67.0,42.0,33.0,29.0,26,24.0,181.283034953112,137.969309462916,23.3222506393862,6.01790281329923,1.76086956521739,1.86743393009378,1.82011935208866,49.5,37.0,30.0,26.0,24.0,22.5,21.0,16.5136645962733,10.7919254658385,4.07950310559006,3.27971014492754,3.03291925465839,2.62443064182195,1.74844720496894,0,0,1.0499999999999998,0.25,3.35,3.35,0.0,1.7,62.99999999999999,0.0,0.0,62.0,184.0,0.2999999999999998,1.0,3.35,3.35,0.0,1.7
0,3.2,1.5,3.2,1.0,162,1976322.4057971,1975134.0,3492844018.45055,6009.59420289855,1616.63768115942,850.231884057971,619.115942028986,497.449275362319,422.826086956522,368.768115942029,5872.0,1569.0,813.0,605.0,496.0,417.0,365.0,767003.862318841,77641.2344416027,11279.563086104,3273.39812446718,1315.78047740835,803.998721227621,569.416027280477,82.0,59.0,38.0,30.0,26.0,24,22.0,263.244671781756,131.605285592498,16.3789428815004,6.1001705029838,2.65899403239557,2.21398124467178,1.5848252344416,48.0,34.0,27.0,23.0,21.0,20.0,19.0,18.8672877846791,15.6679089026915,2.13250517598344,2.00103519668737,1.99192546583851,1.84761904761905,1.79378881987578,0,0,1.1,0.19999999999999973,3.35,3.35,0.0,1.7,64.0,0.0,0.0,62.99999999999999,186.0,0.25,1.0499999999999998,3.35,3.35,0.0,1.7
0,3.25,1.5,3.25,1.0,146,2025373.97101449,2030845.0,3058258530.8815,6162.23188405797,1737.33333333333,901.565217391304,668.434782608696,543.492753623188,465.072463768116,408.057971014493,6021.0,1647.0,840.0,622.0,505.0,437.0,377.0,606744.827791986,85572.0196078431,22066.7493606138,14583.1611253197,9663.34185848252,7169.50937766411,5476.17306052856,85.0,67.0,37.0,30.0,26.0,24,22.0,243.455669224211,125.514492753623,23.4262574595055,18.3789428815004,14.2442455242967,14.5080988917306,8.77749360613811,48.0,35.5,26.0,23.0,22.0,20.0,19.0,21.0898550724638,27.1853002070393,6.57639751552795,8.17494824016563,7.26728778467909,6.5184265010352,6.43395445134576,0,0,1.15,0.1499999999999999,3.35,3.35,0.0,1.7,65.0,0.0,0.0,64.0,162.0,0.19999999999999973,1.1,3.35,3.35,0.0,1.7
0,3.3,1.5,3.3,1.0,139,2029067.26086957,2035322.0,4694845198.51918,6440.75362318841,1843.21739130435,934.579710144928,670.855072463768,537.478260869565,452.840579710145,395.971014492754,6492.0,1751.0,872.0,642.0,529.0,447.0,392.0,957161.129582268,79282.5255754476,19381.5707587383,8605.33162830349,4823.5179028133,3176.93009377664,2231.64620630861,90.0,69.0,38.0,30.0,26.0,24,22.0,375.547740835465,198.762148337596,14.7817561807332,5.34313725490196,4.22378516624041,2.75703324808184,2.15984654731458,46.0,35.0,27.0,24.0,22.0,21.0,20.0,25.051966873706,28.3594202898551,16.8490683229814,13.7316770186335,6.91946169772257,4.22443064182195,4.08695652173913,0,0,1.1999999999999997,0.10000000000000009,3.35,3.35,0.0,1.7,65.99999999999999,0.0,0.0,65.0,146.0,0.1499999999999999,1.15,3.35,3.35,0.0,1.7
0,3.35,1.5,3.35,1.0,121,1971628.88405797,1979014.0,2690542015.72165,6355.10144927536,1810.3768115942,867.985507246377,612.376811594203,479.333333333333,397.434782608696,343.405797101449,6477.0,1769.0,821.0,593.0,471.0,395.0,346.0,791516.092497869,116528.855924979,14072.0144927536,5239.12063086104,2166.87254901961,1060.2199488491,745.891730605286,90.0,68.0,35.0,28.0,24.0,22,20.0,227.041346973572,161.073316283035,6.98337595907928,2.20076726342711,1.54518329070759,1.0771526001705,1.1615515771526,44.5,33.5,27.0,24.0,21.0,20.0,19.0,18.4730848861284,10.1948240165631,12.0861283643892,12.4389233954451,7.72857142857143,3.5991718426501,2.72380952380952,0,0,1.25,0.05,3.35,3.35,0.0,1.7,67.0,0.0,0.0,65.99999999999999,139.0,0.10000000000000009,1.1999999999999997,3.35,3.35,0.0,1.7
0,3.4,1.5,3.4,1.0,152,2203979.34782609,2208587.0,3490445187.6917,6632.86956521739,2184.39130434783,1339.08695652174,973.869565217391,779.869565217391,653.782608695652,567.217391304348,6409.0,2256.0,1360.0,969.0,790.0,668.0,579.0,1408555.57312253,67245.976284585,13645.0830039526,9205.93675889328,4967.48221343874,2710.7233201581,1730.08695652174,79.0,64.0,49.0,38.0,33.0,30,28.0,210.98418972332,93.5375494071146,14.4229249011858,5.97628458498024,4.08695652173913,2.61264822134387,2.24110671936759,52.0,42.0,33.0,29.0,27.5,26.0,24.0,13.8677536231884,5.23913043478261,3.64492753623188,2.40579710144928,1.5054347826087,1.39130434782609,1.01449275362319,0,0,1.2999999999999998,0.05,3.35,3.35,0.0,1.7,68.0,0.0,0.0,67.0,121.0,0.05,1.25,3.35,3.35,0.0,1.7
0,0.05,1.5,0.05,1.05,143,2116485.10144928,2107350.0,13267114322.8278,7653.5652173913,2325.42028985507,1064.39130434783,726.710144927536,571.797101449275,478.086956521739,411.95652173913,7197.0,1997.0,1027.0,700.0,563.0,480.0,416.0,3008326.4258312,848826.217817562,49008.0063938619,11533.7382779199,5944.42881500426,4187.99232736573,3504.89514066496,63.0,53.0,40.0,34.0,29.0,26,23.0,139.684569479966,101.813299232737,73.575873827792,47.1628303495311,26.727621483376,18.8520886615516,13.4066496163683,50.0,44.5,33.0,27.5,24.0,21.0,19.0,27.0633540372671,43.9629399585921,51.1097308488613,31.5643892339545,28.6302277432712,27.2672877846791,25.371635610766,0,1,0.05,0.5,3.35,3.35,0.0,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.1,1.5,0.1,1.05,189,2369676.82608696,2352029.0,11093942723.1164,11010.115942029,3718.28985507246,1552.91304347826,1027.89855072464,763.0,617.072463768116,524.623188405797,10894.0,3587.0,1584.0,1030.0,752.0,610.0,518.0,3676545.92753623,1101895.0912191,142461.345268542,48225.0042625746,20367.5882352941,8761.39173060529,4698.15004262575,91.0,73.0,47.0,36.0,31.0,27,25.0,251.437766410912,186.085677749361,64.6346973572037,32.381074168798,28.0618073316283,23.7229326513214,16.2774936061381,55.0,48.0,35.0,28.0,25.0,23.0,21.0,13.0908902691511,23.515734989648,24.1658385093168,25.503933747412,18.5474120082816,13.6223602484472,10.9904761904762,0,1,0.05,0.45000000000000007,3.35,3.35,0.0,1.7,2.0,1.0,0.0,1.0,143.0,0.5,0.05,3.35,3.35,0.0,1.7
